event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category,cluster
a107c4,STVJD-0,CAMP_SAN_01,P05,55,0,16,14,8,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
4858ab,STBLR-7,CAMP_SAN_01,P14,1020,4,124,514,0,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
00a7c3,STTRV-1,CAMP_SAN_01,P02,860,1,231,314,7,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
fe68f2,STBLR-2,CAMP_SAN_01,P01,172,1,304,428,0,1,374,380,Atliq_Masoor_Dal (1KG),1,0
c8e17c,STMLR-1,CAMP_DIW_01,P02,860,1,166,252,5,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
8376c6,STHYD-5,CAMP_SAN_01,P01,172,1,336,467,3,1,374,380,Atliq_Masoor_Dal (1KG),1,0
bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,4,111,473,1,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
aa54a7,STHYD-1,CAMP_DIW_01,P13,350,4,91,281,3,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
4aa530,STMYS-0,CAMP_DIW_01,P02,860,1,465,674,6,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,2
5a4d9d,STCHE-1,CAMP_SAN_01,P02,860,1,468,599,1,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
ce68be,STCHE-3,CAMP_SAN_01,P01,172,1,310,421,1,1,374,380,Atliq_Masoor_Dal (1KG),1,0
9acae6,STMYS-0,CAMP_DIW_01,P05,55,0,73,65,6,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
2ba1ba,STCHE-7,CAMP_SAN_01,P13,350,4,106,454,1,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
6909d3,STBLR-2,CAMP_DIW_01,P02,860,1,390,585,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
d5769b,STCBE-2,CAMP_SAN_01,P09,90,0,42,34,2,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
c0d022,STBLR-6,CAMP_SAN_01,P06,415,0,33,28,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
5.80E+27,STMYS-2,CAMP_DIW_01,P07,300,4,73,215,6,0,315,321,Atliq_Curtains,3,1
ebbbb9,STVSK-1,CAMP_SAN_01,P05,55,0,19,14,9,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
14ff29,STBLR-3,CAMP_SAN_01,P11,190,2,43,62,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
f39a0c,STHYD-3,CAMP_SAN_01,P09,90,0,49,37,3,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
5bc324,STTRV-1,CAMP_DIW_01,P14,1020,4,19,66,7,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
87564a,STCHE-6,CAMP_DIW_01,P04,290,0,346,269,1,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
6ba4b5,STMDU-0,CAMP_SAN_01,P05,55,0,15,12,4,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
7cf9ef,STMDU-3,CAMP_DIW_01,P11,190,2,66,71,4,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
91649,STMDU-1,CAMP_SAN_01,P13,350,4,73,287,4,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
bfc9da,STBLR-9,CAMP_SAN_01,P04,370,4,387,1509,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
788131,STBLR-3,CAMP_DIW_01,P10,65,2,108,145,0,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,2,80,109,9,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
b60e6a,STBLR-6,CAMP_SAN_01,P09,90,0,63,51,0,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
c3b511,STCBE-3,CAMP_SAN_01,P14,1020,4,75,297,2,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,3,88,186,9,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
8f80ed,STVSK-3,CAMP_DIW_01,P11,190,2,52,57,9,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
a298bc,STVJD-1,CAMP_DIW_01,P07,300,4,33,109,8,0,315,321,Atliq_Curtains,3,1
003c65,STBLR-9,CAMP_SAN_01,P13,350,4,114,457,0,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
5f313a,STCHE-2,CAMP_DIW_01,P10,65,2,124,135,1,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
4f1bb6,STMYS-0,CAMP_SAN_01,P11,190,2,46,63,6,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
cd4c5a,STMLR-0,CAMP_SAN_01,P09,90,0,34,28,5,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,1,186,252,8,1,374,380,Atliq_Masoor_Dal (1KG),1,0
5abaf9,STCHE-3,CAMP_SAN_01,P07,300,4,37,155,1,1,374,380,Atliq_Curtains,3,0
bb83e5,STMDU-2,CAMP_DIW_01,P08,1190,4,40,133,4,0,315,321,Atliq_Double_Bedsheet_set,3,1
531a22,STBLR-3,CAMP_DIW_01,P11,190,2,71,90,0,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
fe1c63,STMYS-3,CAMP_DIW_01,P11,190,2,71,76,6,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
6046fa,STBLR-4,CAMP_DIW_01,P12,62,2,141,180,0,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
ef95a9,STBLR-3,CAMP_DIW_01,P13,350,4,87,298,0,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
16fb87,STBLR-2,CAMP_SAN_01,P10,50,0,37,31,0,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
be3489,STHYD-3,CAMP_DIW_01,P14,1020,4,38,119,3,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
c4a484,STMYS-2,CAMP_DIW_01,P01,172,1,295,454,6,0,315,321,Atliq_Masoor_Dal (1KG),1,1
fb70b4,STCHE-2,CAMP_DIW_01,P03,156,0,355,347,1,0,315,321,Atliq_Suflower_Oil (1L),1,1
1bfbb8,STCHE-7,CAMP_DIW_01,P12,62,2,171,222,1,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
a6276f,STCHE-4,CAMP_DIW_01,P14,1020,4,56,224,1,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
f95092,STVSK-1,CAMP_SAN_01,P13,350,4,124,500,9,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
da99ec,STCHE-5,CAMP_DIW_01,P14,1020,4,54,184,1,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
9c2c14,STVSK-0,CAMP_DIW_01,P14,1020,4,29,97,9,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
11971a,STHYD-2,CAMP_SAN_01,P11,190,2,45,62,3,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
3426bd,STCBE-0,CAMP_DIW_01,P10,65,2,80,124,2,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
46021e,STCHE-1,CAMP_SAN_01,P07,300,4,31,79,1,1,374,380,Atliq_Curtains,3,0
29687a,STVJD-0,CAMP_SAN_01,P02,860,1,298,420,8,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
655aa2,STHYD-0,CAMP_DIW_01,P10,65,2,112,170,3,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
49e9ea,STHYD-2,CAMP_SAN_01,P04,370,4,415,1672,3,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
0beb9b,STVSK-2,CAMP_SAN_01,P12,62,2,28,43,9,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
29411f,STBLR-6,CAMP_SAN_01,P08,1190,4,69,303,0,1,374,380,Atliq_Double_Bedsheet_set,3,0
8ff2bb,STBLR-2,CAMP_SAN_01,P06,415,0,40,33,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
918a17,STVSK-1,CAMP_DIW_01,P14,1020,4,26,91,9,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
1e5c85,STBLR-7,CAMP_DIW_01,P01,172,1,341,606,0,0,315,321,Atliq_Masoor_Dal (1KG),1,1
7d89b1,STVSK-3,CAMP_DIW_01,P08,1190,4,45,138,9,0,315,321,Atliq_Double_Bedsheet_set,3,1
5db3e3,STBLR-2,CAMP_DIW_01,P13,350,4,78,274,0,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
35637b,STVSK-4,CAMP_DIW_01,P03,156,0,301,237,9,0,315,321,Atliq_Suflower_Oil (1L),1,1
e788e5,STMYS-0,CAMP_SAN_01,P10,50,0,30,24,6,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
5c2d1f,STCBE-2,CAMP_SAN_01,P03,200,4,304,1340,2,1,374,380,Atliq_Suflower_Oil (1L),1,2
e96e9d,STHYD-1,CAMP_DIW_01,P15,3000,3,362,959,3,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
6a7fa1,STVJD-1,CAMP_SAN_01,P14,1020,4,61,243,8,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
1274dc,STCBE-4,CAMP_DIW_01,P09,110,2,54,68,2,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
fc7056,STBLR-2,CAMP_DIW_01,P08,1190,4,40,135,0,0,315,321,Atliq_Double_Bedsheet_set,3,1
69a46e,STCHE-2,CAMP_DIW_01,P01,172,1,320,416,1,0,315,321,Atliq_Masoor_Dal (1KG),1,1
a05e82,STMYS-3,CAMP_SAN_01,P13,350,4,124,527,6,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
da1969,STVSK-1,CAMP_SAN_01,P03,200,4,322,1291,9,1,374,380,Atliq_Suflower_Oil (1L),1,2
2fc575,STBLR-0,CAMP_DIW_01,P12,62,2,147,198,0,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
4ced30,STCHE-3,CAMP_SAN_01,P09,90,0,60,49,1,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
a37110,STHYD-0,CAMP_DIW_01,P04,290,0,367,330,3,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
8829ef,STCBE-0,CAMP_SAN_01,P12,62,2,39,61,2,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
aa6972,STMDU-0,CAMP_DIW_01,P12,62,2,103,131,4,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
dd8425,STCHE-0,CAMP_SAN_01,P11,190,2,49,71,1,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
f8a2a6,STMDU-1,CAMP_SAN_01,P09,90,0,45,36,4,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
c1c42d,STMLR-1,CAMP_SAN_01,P09,90,0,28,22,5,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
6eede8,STTRV-0,CAMP_SAN_01,P11,190,2,22,30,7,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
092c09,STHYD-5,CAMP_DIW_01,P08,1190,4,43,147,3,0,315,321,Atliq_Double_Bedsheet_set,3,1
3f34d5,STCBE-2,CAMP_DIW_01,P09,110,2,50,80,2,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
2b50e0,STBLR-6,CAMP_DIW_01,P15,3000,3,390,1318,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
92151c,STMDU-3,CAMP_SAN_01,P10,50,0,25,20,4,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
4ad12b,STBLR-4,CAMP_DIW_01,P15,3000,3,407,1245,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
1824c2,STHYD-6,CAMP_SAN_01,P12,62,2,67,93,3,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
9b309b,STMYS-0,CAMP_SAN_01,P09,90,0,67,56,6,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,1,434,629,1,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
652101,STBLR-1,CAMP_DIW_01,P07,300,4,61,189,0,0,315,321,Atliq_Curtains,3,1
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,3,369,1073,1,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
07ee94,STCHE-4,CAMP_DIW_01,P03,156,0,369,332,1,0,315,321,Atliq_Suflower_Oil (1L),1,1
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,0,34,25,9,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
8ea7e8,STVJD-1,CAMP_SAN_01,P09,90,0,37,26,8,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,0,16,13,9,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,1,210,367,9,0,315,321,Atliq_Masoor_Dal (1KG),1,1
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,4,51,198,5,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
699bac,STCHE-7,CAMP_SAN_01,P07,300,4,42,183,1,1,374,380,Atliq_Curtains,3,0
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,0,187,181,7,0,315,321,Atliq_Suflower_Oil (1L),1,1
b456c0,STBLR-3,CAMP_DIW_01,P06,415,0,91,72,0,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,4,40,119,5,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
f78e86,STCHE-3,CAMP_DIW_01,P06,415,0,77,67,1,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
9d1009,STHYD-0,CAMP_DIW_01,P06,415,0,78,68,3,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
0179b3,STMLR-2,CAMP_SAN_01,P05,55,0,15,12,5,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
933cae,STCHE-3,CAMP_SAN_01,P06,415,0,28,23,1,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
7704c2,STBLR-7,CAMP_SAN_01,P04,370,4,382,1638,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
b55027,STCHE-6,CAMP_SAN_01,P10,50,0,31,22,1,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
0842b9,STCBE-1,CAMP_DIW_01,P04,290,0,227,172,2,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
1142fd,STVSK-3,CAMP_DIW_01,P05,55,0,71,63,9,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,4,54,169,0,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
80255e,STMDU-0,CAMP_DIW_01,P05,55,0,57,50,4,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
37cb87,STBLR-1,CAMP_SAN_01,P07,300,4,46,115,0,1,374,380,Atliq_Curtains,3,0
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,4,25,64,9,1,374,380,Atliq_Double_Bedsheet_set,3,0
0f714a,STVJD-1,CAMP_SAN_01,P06,415,0,16,11,8,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,2,64,81,9,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
57d06d,STCBE-1,CAMP_SAN_01,P09,90,0,54,39,2,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
ad783e,STCHE-4,CAMP_SAN_01,P10,50,0,30,25,1,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
cf616b,STMYS-2,CAMP_DIW_01,P09,110,2,64,84,6,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,4,52,204,3,1,374,380,Atliq_Curtains,3,0
30bacd,STBLR-3,CAMP_DIW_01,P14,1020,4,42,143,0,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
68e849,STMLR-2,CAMP_DIW_01,P06,415,0,40,34,5,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,4,64,256,1,1,374,380,Atliq_Double_Bedsheet_set,3,0
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,0,244,217,9,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,4,43,166,3,1,374,380,Atliq_Double_Bedsheet_set,3,0
9fae1c,STHYD-2,CAMP_DIW_01,P15,3000,3,400,1176,3,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
ae288b,STMYS-0,CAMP_DIW_01,P11,190,2,89,113,6,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
f940cf,STHYD-6,CAMP_DIW_01,P13,350,4,77,260,3,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
7cf0d8,STMDU-0,CAMP_SAN_01,P14,1020,4,79,349,4,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,2,38,50,5,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
d4ccb5,STCBE-1,CAMP_DIW_01,P05,55,0,61,50,2,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
9953ec,STTRV-0,CAMP_SAN_01,P04,370,4,187,733,7,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,0
fc9ab7,STCBE-1,CAMP_DIW_01,P08,1190,4,40,140,2,0,315,321,Atliq_Double_Bedsheet_set,3,1
f32df2,STHYD-6,CAMP_DIW_01,P04,290,0,390,339,3,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,3,190,547,7,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,1
5372de,STCBE-3,CAMP_SAN_01,P10,50,0,28,22,2,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
24054f,STBLR-4,CAMP_DIW_01,P09,110,2,89,116,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
4f75fe,STMYS-2,CAMP_DIW_01,P08,1190,4,42,123,6,0,315,321,Atliq_Double_Bedsheet_set,3,1
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,1,286,394,0,1,374,380,Atliq_Masoor_Dal (1KG),1,0
800f42,STMDU-3,CAMP_SAN_01,P03,200,4,273,1097,4,1,374,380,Atliq_Suflower_Oil (1L),1,2
cdb883,STMDU-0,CAMP_SAN_01,P12,62,2,46,66,4,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
9c2777,STCHE-6,CAMP_SAN_01,P02,860,1,463,629,1,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,0,15,12,9,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
f23d14,STHYD-1,CAMP_SAN_01,P05,55,0,25,21,3,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,3,136,242,1,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
5e1671,STCHE-2,CAMP_SAN_01,P10,50,0,34,30,1,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
e411c6,STHYD-4,CAMP_DIW_01,P15,3000,3,323,965,3,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
9ff4a9,STMDU-1,CAMP_DIW_01,P10,65,2,94,120,4,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
49706e,STMDU-3,CAMP_SAN_01,P15,3000,3,120,274,4,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
7e28fb,STHYD-4,CAMP_DIW_01,P06,415,0,96,92,3,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,2,33,50,2,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
af2b25,STBLR-7,CAMP_DIW_01,P13,350,4,85,338,0,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,0,91,80,1,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
d91475,STMYS-0,CAMP_DIW_01,P07,300,4,61,189,6,0,315,321,Atliq_Curtains,3,1
09d857,STHYD-5,CAMP_DIW_01,P02,860,1,386,594,3,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,4,379,1603,1,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
2c893f,STCHE-3,CAMP_DIW_01,P12,62,2,103,129,1,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
bac74e,STBLR-9,CAMP_SAN_01,P01,172,1,319,449,0,1,374,380,Atliq_Masoor_Dal (1KG),1,0
31c430,STHYD-1,CAMP_SAN_01,P01,172,1,312,393,3,1,374,380,Atliq_Masoor_Dal (1KG),1,0
432f1d,STBLR-4,CAMP_SAN_01,P05,55,0,19,15,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
6edb42,STBLR-8,CAMP_SAN_01,P10,50,0,36,26,0,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
115760,STMDU-2,CAMP_DIW_01,P07,300,4,43,147,4,0,315,321,Atliq_Curtains,3,1
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,1,235,329,1,1,374,380,Atliq_Masoor_Dal (1KG),1,0
0c9f61,STBLR-7,CAMP_SAN_01,P03,200,4,433,1883,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
40baa1,STCBE-0,CAMP_SAN_01,P08,1190,4,42,167,2,1,374,380,Atliq_Double_Bedsheet_set,3,0
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,0,119,107,1,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
555fcd,STVSK-3,CAMP_DIW_01,P13,350,4,57,178,9,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
c649ca,STMYS-1,CAMP_SAN_01,P02,860,1,595,886,6,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
578a67,STBLR-2,CAMP_DIW_01,P11,190,2,101,131,0,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
35701b,STVJD-0,CAMP_DIW_01,P04,290,0,192,188,8,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
77c2be,STBLR-8,CAMP_DIW_01,P06,415,0,78,62,0,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,4,363,1408,3,1,374,380,Atliq_Suflower_Oil (1L),1,2
21006,STVSK-2,CAMP_SAN_01,P03,200,4,192,754,9,1,374,380,Atliq_Suflower_Oil (1L),1,0
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,1,237,327,5,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
0e96b4,STCBE-4,CAMP_SAN_01,P14,1020,4,93,234,2,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
3ea7d6,STMYS-0,CAMP_SAN_01,P15,3000,3,105,173,6,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,3,358,1070,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
d671d3,STVSK-1,CAMP_DIW_01,P12,62,2,91,113,9,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
365da3,STCBE-1,CAMP_SAN_01,P06,415,0,21,15,2,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
33da9a,STHYD-5,CAMP_DIW_01,P14,1020,4,54,183,3,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
e391bc,STHYD-0,CAMP_DIW_01,P09,110,2,77,113,3,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
cd4812,STMDU-3,CAMP_DIW_01,P07,300,4,47,162,4,0,315,321,Atliq_Curtains,3,1
c4123e,STCHE-7,CAMP_DIW_01,P02,860,1,336,507,1,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
933f7e,STCHE-7,CAMP_DIW_01,P07,300,4,71,282,1,0,315,321,Atliq_Curtains,3,1
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,3,416,1472,6,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
4cd232,STVJD-0,CAMP_DIW_01,P14,1020,4,28,92,8,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
65a802,STMLR-1,CAMP_SAN_01,P05,55,0,13,10,5,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
ffdcb8,STHYD-6,CAMP_SAN_01,P02,860,1,454,644,3,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
496b80,STHYD-4,CAMP_SAN_01,P15,3000,3,118,253,3,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
4001c4,STBLR-6,CAMP_SAN_01,P04,370,4,402,1652,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
84dbe3,STHYD-1,CAMP_SAN_01,P07,300,4,51,140,3,1,374,380,Atliq_Curtains,3,0
45c35a,STHYD-5,CAMP_SAN_01,P11,190,2,54,76,3,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
6d343d,STHYD-6,CAMP_DIW_01,P12,62,2,133,167,3,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
a672df,STMDU-1,CAMP_SAN_01,P12,62,2,36,49,4,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
ba0b3e,STBLR-7,CAMP_SAN_01,P07,300,4,40,165,0,1,374,380,Atliq_Curtains,3,0
5.23E+42,STCHE-5,CAMP_DIW_01,P15,3000,3,388,1187,1,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
faeeb8,STHYD-2,CAMP_DIW_01,P09,110,2,80,107,3,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,4,84,219,6,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
a40872,STBLR-7,CAMP_DIW_01,P14,1020,4,47,189,0,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
35e3ec,STMDU-1,CAMP_SAN_01,P07,300,4,40,154,4,1,374,380,Atliq_Curtains,3,0
8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,4,333,869,6,1,374,380,Atliq_Suflower_Oil (1L),1,2
