event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category
3968a6,STMYS-3,CAMP_SAN_01,P05,55,25% OFF,19,16,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
fc2170,STCBE-3,CAMP_SAN_01,P08,1190,BOGOF,40,158,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
368ca0,STBLR-4,CAMP_SAN_01,P04,370,BOGOF,432,1736,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
729701,STVSK-2,CAMP_SAN_01,P06,415,25% OFF,22,18,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
6d863b,STCBE-1,CAMP_SAN_01,P07,300,BOGOF,40,155,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
1d651c,STCHE-5,CAMP_SAN_01,P15,3000,500 Cashback,121,273,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
a7aa70,STMDU-2,CAMP_SAN_01,P11,190,50% OFF,25,28,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
06c981,STHYD-2,CAMP_DIW_01,P14,1020,BOGOF,42,139,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
626cb9,STMLR-0,CAMP_DIW_01,P09,110,50% OFF,36,48,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
6c1493,STVJD-1,CAMP_SAN_01,P15,3000,500 Cashback,66,144,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
c22ead,STBLR-6,CAMP_SAN_01,P11,190,50% OFF,43,66,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
a35a4f,STCHE-6,CAMP_DIW_01,P10,65,50% OFF,122,153,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
4f7c26,STCBE-4,CAMP_DIW_01,P15,3000,500 Cashback,316,818,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
c4dae9,STHYD-0,CAMP_DIW_01,P08,1190,BOGOF,52,180,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
f199be,STBLR-6,CAMP_DIW_01,P06,415,25% OFF,87,78,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
c1debe,STCHE-3,CAMP_DIW_01,P15,3000,500 Cashback,381,1303,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
d61f6f,STHYD-3,CAMP_SAN_01,P03,200,BOGOF,331,903,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
459bc3,STBLR-8,CAMP_SAN_01,P13,350,BOGOF,97,378,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
ed90b8,STVSK-4,CAMP_SAN_01,P05,55,25% OFF,18,13,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
8fecef,STCHE-1,CAMP_DIW_01,P07,300,BOGOF,75,217,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
dc2bb1,STMYS-3,CAMP_SAN_01,P02,860,33% OFF,400,476,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
13a676,STCBE-4,CAMP_DIW_01,P01,172,33% OFF,203,296,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
42fb76,STHYD-5,CAMP_DIW_01,P10,65,50% OFF,112,151,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
f741af,STHYD-2,CAMP_SAN_01,P01,172,33% OFF,333,456,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
5c6465,STHYD-5,CAMP_SAN_01,P08,1190,BOGOF,36,139,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
2ba228,STCHE-5,CAMP_DIW_01,P02,860,33% OFF,316,388,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
21ac82,STHYD-2,CAMP_SAN_01,P06,415,25% OFF,46,34,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
8e97d1,STBLR-7,CAMP_SAN_01,P09,90,25% OFF,72,58,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
335090,STMYS-0,CAMP_DIW_01,P15,3000,500 Cashback,262,673,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
fc8d10,STMLR-0,CAMP_SAN_01,P08,1190,BOGOF,27,70,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
9a425b,STCBE-0,CAMP_DIW_01,P03,156,25% OFF,276,267,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
4f570c,STBLR-7,CAMP_DIW_01,P05,55,25% OFF,122,107,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
d1138a,STTRV-1,CAMP_DIW_01,P12,62,50% OFF,63,84,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
b6dd84,STVJD-1,CAMP_SAN_01,P01,172,33% OFF,166,225,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
151c7d,STMLR-1,CAMP_DIW_01,P06,415,25% OFF,49,42,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
240703,STHYD-5,CAMP_SAN_01,P02,860,33% OFF,471,659,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
8d5095,STCBE-2,CAMP_DIW_01,P15,3000,500 Cashback,234,840,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
efd0d2,STMYS-2,CAMP_DIW_01,P15,3000,500 Cashback,486,1273,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
8ef678,STMYS-3,CAMP_DIW_01,P01,172,33% OFF,311,398,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
4ca177,STVSK-4,CAMP_SAN_01,P14,1020,BOGOF,75,198,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
fc3f51,STBLR-6,CAMP_SAN_01,P07,300,BOGOF,40,165,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
f3d93f,STHYD-4,CAMP_DIW_01,P09,110,50% OFF,73,95,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
792708,STBLR-5,CAMP_SAN_01,P13,350,BOGOF,115,445,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
4692bf,STMLR-0,CAMP_SAN_01,P04,370,BOGOF,267,731,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
deb3a5,STHYD-2,CAMP_SAN_01,P12,62,50% OFF,52,72,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
a0dc46,STHYD-3,CAMP_DIW_01,P05,55,25% OFF,129,104,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
bb447f,STCBE-3,CAMP_SAN_01,P12,62,50% OFF,36,55,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
fa1dd3,STCHE-3,CAMP_SAN_01,P15,3000,500 Cashback,127,367,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
837127,STVJD-0,CAMP_DIW_01,P03,156,25% OFF,208,197,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
6aae63,STMYS-2,CAMP_DIW_01,P13,350,BOGOF,63,189,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
a24528,STVSK-2,CAMP_DIW_01,P05,55,25% OFF,70,62,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
4ff977,STVSK-4,CAMP_DIW_01,P15,3000,500 Cashback,292,750,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
3.42E+08,STMDU-3,CAMP_SAN_01,P11,190,50% OFF,34,38,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
f8b215,STBLR-4,CAMP_DIW_01,P14,1020,BOGOF,40,138,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
f6c17f,STBLR-0,CAMP_SAN_01,P09,90,25% OFF,54,45,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
67f756,STHYD-5,CAMP_SAN_01,P13,350,BOGOF,111,441,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
d6cc80,STCHE-4,CAMP_DIW_01,P07,300,BOGOF,61,236,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
9d9a6c,STCBE-1,CAMP_SAN_01,P15,3000,500 Cashback,82,190,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
7ae5f8,STCHE-7,CAMP_DIW_01,P11,190,50% OFF,87,114,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
fedf26,STMLR-2,CAMP_SAN_01,P10,50,25% OFF,19,15,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
bfdede,STMYS-2,CAMP_SAN_01,P11,190,50% OFF,61,86,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
e2f806,STMDU-1,CAMP_DIW_01,P14,1020,BOGOF,36,126,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
2706c5,STMYS-2,CAMP_DIW_01,P12,62,50% OFF,77,97,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
79f662,STVSK-1,CAMP_SAN_01,P09,90,25% OFF,40,28,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
3133f3,STCHE-5,CAMP_SAN_01,P09,90,25% OFF,63,53,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
fd4e7e,STCBE-4,CAMP_SAN_01,P03,200,BOGOF,336,913,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
77c6d5,STCHE-1,CAMP_DIW_01,P09,110,50% OFF,59,67,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
0d23fe,STVSK-4,CAMP_DIW_01,P09,110,50% OFF,63,86,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
221da2,STCBE-3,CAMP_SAN_01,P15,3000,500 Cashback,91,211,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
b1a501,STBLR-0,CAMP_DIW_01,P11,190,50% OFF,80,108,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
4e42b9,STHYD-4,CAMP_SAN_01,P03,200,BOGOF,376,1447,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
1e5ae7,STCHE-7,CAMP_SAN_01,P09,90,25% OFF,54,51,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
078a6a,STMDU-0,CAMP_SAN_01,P09,90,25% OFF,57,47,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
8dca75,STBLR-5,CAMP_DIW_01,P13,350,BOGOF,71,248,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
4eb35e,STCHE-6,CAMP_SAN_01,P04,370,BOGOF,483,1907,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
73ad85,STHYD-5,CAMP_DIW_01,P05,55,25% OFF,106,102,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
b98ea0,STCHE-3,CAMP_SAN_01,P11,190,50% OFF,48,69,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
4406de,STVSK-1,CAMP_SAN_01,P11,190,50% OFF,28,40,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
e98f37,STBLR-3,CAMP_DIW_01,P08,1190,BOGOF,43,145,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
311946,STBLR-5,CAMP_DIW_01,P05,55,25% OFF,119,107,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
598637,STCHE-7,CAMP_DIW_01,P09,110,50% OFF,71,90,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
a2fd0b,STBLR-6,CAMP_DIW_01,P12,62,50% OFF,112,165,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
53089f,STTRV-0,CAMP_DIW_01,P07,300,BOGOF,26,87,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
82ff02,STMDU-0,CAMP_SAN_01,P10,50,25% OFF,22,18,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
20618e,STCHE-3,CAMP_SAN_01,P04,370,BOGOF,379,1622,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
1b6084,STMLR-1,CAMP_DIW_01,P01,172,33% OFF,141,217,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
4cd59b,STVSK-0,CAMP_SAN_01,P09,90,25% OFF,42,35,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
716a3b,STCHE-5,CAMP_SAN_01,P14,1020,BOGOF,130,514,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
c32fcd,STHYD-3,CAMP_SAN_01,P08,1190,BOGOF,73,192,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
f517b1,STVSK-4,CAMP_SAN_01,P07,300,BOGOF,33,83,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
f2d468,STTRV-0,CAMP_SAN_01,P03,200,BOGOF,190,741,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
371e1a,STBLR-5,CAMP_DIW_01,P01,172,33% OFF,322,483,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
9bd616,STCHE-0,CAMP_DIW_01,P01,172,33% OFF,330,504,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
1c9eaa,STBLR-6,CAMP_DIW_01,P02,860,33% OFF,367,612,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
1b0022,STVSK-0,CAMP_SAN_01,P04,370,BOGOF,370,1457,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
ad2ad4,STMDU-3,CAMP_DIW_01,P04,290,25% OFF,197,175,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
fad26a,STCHE-3,CAMP_DIW_01,P01,172,33% OFF,369,546,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
26a18a,STVSK-3,CAMP_SAN_01,P15,3000,500 Cashback,109,192,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
d3d574,STMLR-2,CAMP_SAN_01,P08,1190,BOGOF,16,63,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
0edad5,STTRV-1,CAMP_SAN_01,P13,350,BOGOF,51,205,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
46ee5a,STCBE-3,CAMP_DIW_01,P04,290,25% OFF,246,214,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
9d3d1f,STCHE-6,CAMP_SAN_01,P15,3000,500 Cashback,147,320,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
caa1e1,STCHE-5,CAMP_SAN_01,P03,200,BOGOF,432,1736,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
7d9576,STBLR-7,CAMP_SAN_01,P15,3000,500 Cashback,120,345,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
59f792,STCHE-4,CAMP_DIW_01,P15,3000,500 Cashback,448,1545,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
86206,STHYD-1,CAMP_SAN_01,P14,1020,BOGOF,102,279,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
457639,STCHE-4,CAMP_SAN_01,P08,1190,BOGOF,54,222,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
5f18fc,STVJD-1,CAMP_SAN_01,P10,50,25% OFF,18,13,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
2fe921,STCHE-0,CAMP_SAN_01,P05,55,25% OFF,25,21,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
5760fd,STCBE-1,CAMP_SAN_01,P13,350,BOGOF,87,346,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
715baf,STHYD-3,CAMP_DIW_01,P13,350,BOGOF,82,239,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
d04bc1,STCBE-0,CAMP_SAN_01,P09,90,25% OFF,49,46,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
269cec,STBLR-6,CAMP_SAN_01,P02,860,33% OFF,532,813,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
41dc33,STHYD-1,CAMP_SAN_01,P10,50,25% OFF,36,29,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
420258,STVSK-3,CAMP_SAN_01,P14,1020,BOGOF,54,137,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
005c46,STCBE-2,CAMP_SAN_01,P05,55,25% OFF,18,15,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
642b50,STMYS-1,CAMP_DIW_01,P14,1020,BOGOF,36,145,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
93118f,STVSK-0,CAMP_SAN_01,P03,200,BOGOF,261,1041,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
5e0a8c,STBLR-5,CAMP_SAN_01,P12,62,50% OFF,55,77,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
8ba5a1,STBLR-6,CAMP_DIW_01,P09,110,50% OFF,84,131,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
eb967c,STMYS-1,CAMP_SAN_01,P15,3000,500 Cashback,133,383,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
726ac4,STBLR-5,CAMP_SAN_01,P04,370,BOGOF,454,1756,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
f8b6ac,STCHE-4,CAMP_DIW_01,P02,860,33% OFF,400,580,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
a83e09,STMDU-3,CAMP_SAN_01,P07,300,BOGOF,22,88,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
417902,STMDU-0,CAMP_DIW_01,P08,1190,BOGOF,29,116,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
3100ef,STBLR-5,CAMP_SAN_01,P09,90,25% OFF,67,56,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
20da13,STBLR-4,CAMP_SAN_01,P07,300,BOGOF,48,185,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
380a4f,STCHE-1,CAMP_DIW_01,P08,1190,BOGOF,45,137,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
8c13bb,STBLR-5,CAMP_DIW_01,P08,1190,BOGOF,47,159,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
d70dcb,STCBE-4,CAMP_SAN_01,P15,3000,500 Cashback,90,146,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
367337,STCHE-6,CAMP_SAN_01,P09,90,25% OFF,81,60,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
ff3c54,STCHE-3,CAMP_SAN_01,P05,55,25% OFF,24,19,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
bae5cb,STVSK-3,CAMP_SAN_01,P11,190,50% OFF,34,39,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
23ef05,STVSK-0,CAMP_DIW_01,P12,62,50% OFF,78,121,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
49057f,STHYD-0,CAMP_SAN_01,P15,3000,500 Cashback,121,274,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
f3de30,STMLR-1,CAMP_SAN_01,P12,62,50% OFF,31,45,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
ac0b1c,STMYS-3,CAMP_SAN_01,P14,1020,BOGOF,78,331,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
75c3a0,STBLR-0,CAMP_DIW_01,P13,350,BOGOF,73,282,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
5715c0,STVSK-1,CAMP_SAN_01,P12,62,50% OFF,46,66,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
e5db3d,STCBE-0,CAMP_DIW_01,P08,1190,BOGOF,29,98,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
ef61c6,STHYD-2,CAMP_SAN_01,P07,300,BOGOF,48,188,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
0eb526,STMLR-0,CAMP_DIW_01,P07,300,BOGOF,38,113,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
eb8939,STBLR-9,CAMP_DIW_01,P06,415,25% OFF,91,89,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
316cd1,STMYS-2,CAMP_SAN_01,P07,300,BOGOF,45,122,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
5a94d6,STVSK-0,CAMP_DIW_01,P06,415,25% OFF,64,58,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
ff8f10,STMDU-0,CAMP_SAN_01,P11,190,50% OFF,34,47,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
9ff8d2,STBLR-1,CAMP_DIW_01,P06,415,25% OFF,87,82,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
0c0926,STMDU-3,CAMP_DIW_01,P08,1190,BOGOF,26,91,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
252235,STHYD-4,CAMP_DIW_01,P07,300,BOGOF,64,223,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
41d6bd,STCHE-1,CAMP_SAN_01,P03,200,BOGOF,424,1127,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
73c8f5,STVSK-3,CAMP_DIW_01,P01,172,33% OFF,229,293,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
